Region,Region.Code,code,Site,site.letter,Sample,sampling.date.code,sampling.set,bottle.number,sample.name.library.prep,SamplingDate,SamplingMonth,SamplingYear.x,Buffer,Extraction.Status,sample.box,Library.Preparation.Status..MiFish.,Library.Preparation.Status..16s_Metazoa.,Library.Preparation.Status..MarVer.,field.notes,lab.notes
Lynn Canal,lc,jncci,cowee,c,CC_9-13-2022_Set1_4,922,1,4,lcc922s14,9/13/22,September,2022,ethanol ,complete,cowee box ,,NA,NA,NA,
Lynn Canal,lc,jncci,cowee,c,CC_9-13-2022_Set1_NC,922,1,NC,lcc922s1NC,9/13/22,September,2022,ethanol ,complete,cowee box ,,NA,NA,NA,
Lynn Canal,lc,jncci,cowee,c,CC_9-13-2022_Set3_5,922,3,1,lcc922s31,9/13/22,September,2022,ethanol ,complete,cowee box ,,NA,NA,NA,
Lynn Canal,lc,jncci,cowee,c,CC_9-13-2022_Set3_6,922,3,2,lcc922s32,9/13/22,September,2022,ethanol ,complete,cowee box ,,NA,NA,NA,
Lynn Canal,lc,jncci,cowee,c,CC_9-13-2022_Set3_7,922,3,3,lcc922s33,9/13/22,September,2022,ethanol ,complete,cowee box ,,NA,NA,NA,
Lynn Canal,lc,jncci,cowee,c,CC_9-13-2022_Set3_8,922,3,4,lcc922s34,9/13/22,September,2022,ethanol ,complete,cowee box ,,NA,NA,NA,
Lynn Canal,lc,jncci,cowee,c,CC_9-13-2022_Set5_9,922,5,1,lcc922s51,9/13/22,September,2022,ethanol ,complete,cowee box ,,NA,NA,NA,
Lynn Canal,lc,jncci,cowee,c,CC_9-13-2022_Set5_10,922,5,2,lcc922s52,9/13/22,September,2022,ethanol ,complete,cowee box ,,NA,NA,NA,
Lynn Canal,lc,jncci,cowee,c,CC_9-13-2022_Set5_11,922,5,3,lcc922s53,9/13/22,September,2022,ethanol ,complete,cowee box ,,NA,NA,NA,
Lynn Canal,lc,jncci,cowee,c,CC_9-13-2022_Set5_12,922,5,4,lcc922s54,9/13/22,September,2022,ethanol ,complete,cowee box ,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_3-30-2021_Set1_1,421,1,1,lce421s11,3/30/21,March,2021,longmire,complete,tray 1,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_3-30-2021_Set1_2,421,1,2,lce421s12,3/30/21,March,2021,longmire,complete,tray 1,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_3-30-2021_Set1_3,421,1,3,lce421s13,3/30/21,March,2021,longmire,complete,tray 1,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_3-30-2021_Set1_4,421,1,4,lce421s14,3/30/21,March,2021,longmire,complete,tray 1,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_3-30-2021_Set1_NC,421,1,NC,lce421s1NC,3/30/21,March,2021,longmire,complete,tray 1,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_3-30-2021_Set3_5,421,3,1,lce421s31,3/30/21,March,2021,longmire,complete,tray 1,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_3-30-2021_Set3_6,421,3,2,lce421s32,3/30/21,March,2021,longmire,complete,tray 1,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_3-30-2021_Set3_7,421,3,3,lce421s33,3/30/21,March,2021,longmire,complete,tray 1,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_3-30-2021_Set3_8,421,3,4,lce421s34,3/30/21,March,2021,longmire,complete,tray 1,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_3-30-2021_Set6_9,421,5,1,lce421s51,3/30/21,March,2021,longmire,complete,tray 1,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_3-30-2021_Set6_10,421,5,2,lce421s52,3/30/21,March,2021,longmire,complete,tray 1,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_3-30-2021_Set6_11,421,5,3,lce421s53,3/30/21,March,2021,longmire,complete,tray 1,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_3-30-2021_Set6_12,421,5,4,lce421s54,3/30/21,March,2021,longmire,complete,tray 1,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_5-1-2021_Set1_1,521,1,1,lce521s11,5/1/21,May,2021,longmire,complete,tray 2,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_5-1-2021_Set1_1,521,1,1,lce521s11,5/1/21,May,2021,longmire,complete,tray 2,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_5-1-2021_Set1_2,521,1,2,lce521s12,5/1/21,May,2021,longmire,complete,tray 2,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_5-1-2021_Set1_2,521,1,2,lce521s12,5/1/21,May,2021,longmire,complete,tray 2,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_5-1-2021_Set1_3,521,1,3,lce521s13,5/1/21,May,2021,longmire,complete,tray 2,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_5-1-2021_Set1_3,521,1,3,lce521s13,5/1/21,May,2021,longmire,complete,tray 2,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_5-1-2021_Set1_4,521,1,4,lce521s14,5/1/21,May,2021,longmire,complete,tray 2,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_5-1-2021_Set1_4,521,1,4,lce521s14,5/1/21,May,2021,longmire,complete,tray 2,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_5-1-2021_Set1_NC,521,1,NC,lce521s1NC,5/1/21,May,2021,longmire,complete,tray 2,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_5-1-2021_Set1_NC,521,1,NC,lce521s1NC,5/1/21,May,2021,longmire,complete,tray 2,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_5-1-2021_Set3_5,521,3,1,lce521s31,5/1/21,May,2021,longmire,complete,tray 2,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_5-1-2021_Set3_5,521,3,1,lce521s31,5/1/21,May,2021,longmire,complete,tray 2,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_5-1-2021_Set3_6,521,3,2,lce521s32,5/1/21,May,2021,longmire,complete,tray 2,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_5-1-2021_Set3_6,521,3,2,lce521s32,5/1/21,May,2021,longmire,complete,tray 2,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_5-1-2021_Set3_7,521,3,3,lce521s33,5/1/21,May,2021,longmire,complete,tray 2,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_5-1-2021_Set3_7,521,3,3,lce521s33,5/1/21,May,2021,longmire,complete,tray 2,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_5-1-2021_Set3_8,521,3,4,lce521s34,5/1/21,May,2021,longmire,complete,tray 2,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_5-1-2021_Set3_8,521,3,4,lce521s34,5/1/21,May,2021,longmire,complete,tray 2,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_5-1-2021_Set5_9,521,5,1,lce521s51,5/1/21,May,2021,longmire,complete,tray 2,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_5-1-2021_Set5_9,521,5,1,lce521s51,5/1/21,May,2021,longmire,complete,tray 2,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_5-1-2021_Set5_10,521,5,2,lce521s52,5/1/21,May,2021,longmire,complete,tray 3,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_5-1-2021_Set5_10,521,5,2,lce521s52,5/1/21,May,2021,longmire,complete,tray 3,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_5-1-2021_Set5_11,521,5,3,lce521s53,5/1/21,May,2021,longmire,complete,tray 3,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_5-1-2021_Set5_11,521,5,3,lce521s53,5/1/21,May,2021,longmire,complete,tray 3,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_5-1-2021_Set5_12,521,5,4,lce521s54,5/1/21,May,2021,longmire,complete,tray 3,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_5-1-2021_Set5_12,521,5,4,lce521s54,5/1/21,May,2021,longmire,complete,tray 3,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_5-26-2021_Set1_1,621,1,1,lce621s11,5/26/21,May,2021,longmire,complete,tray 3,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_5-26-2021_Set1_1,621,1,1,lce621s11,5/26/21,May,2021,longmire,complete,tray 3,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_5-26-2021_Set1_2,621,1,2,lce621s12,5/26/21,May,2021,longmire,complete,tray 3,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_5-26-2021_Set1_2,621,1,2,lce621s12,5/26/21,May,2021,longmire,complete,tray 3,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_5-26-2021_Set1_3,621,1,3,lce621s13,5/26/21,May,2021,longmire,complete,tray 3,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_5-26-2021_Set1_3,621,1,3,lce621s13,5/26/21,May,2021,longmire,complete,tray 3,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_5-26-2021_Set1_4,621,1,4,lce621s14,5/26/21,May,2021,longmire,complete,tray 3,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_5-26-2021_Set1_4,621,1,4,lce621s14,5/26/21,May,2021,longmire,complete,tray 3,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_5-26-2021_Set1_NC,621,1,NC,lce621s1NC,5/26/21,May,2021,longmire,complete,tray 3,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_5-26-2021_Set1_NC,621,1,NC,lce621s1NC,5/26/21,May,2021,longmire,complete,tray 3,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_5-26-2021_Set3_5,621,3,1,lce621s31,5/26/21,May,2021,longmire,complete,tray 3,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_5-26-2021_Set3_5,621,3,1,lce621s31,5/26/21,May,2021,longmire,complete,tray 3,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_5-26-2021_Set3_6,621,3,2,lce621s32,5/26/21,May,2021,longmire,complete,tray 3,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_5-26-2021_Set3_6,621,3,2,lce621s32,5/26/21,May,2021,longmire,complete,tray 3,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_5-26-2021_Set3_7,621,3,3,lce621s33,5/26/21,May,2021,longmire,complete,tray 3,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_5-26-2021_Set3_7,621,3,3,lce621s33,5/26/21,May,2021,longmire,complete,tray 3,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_5-26-2021_Set3_8,621,3,4,lce621s34,5/26/21,May,2021,longmire,complete,tray 3,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_5-26-2021_Set3_8,621,3,4,lce621s34,5/26/21,May,2021,longmire,complete,tray 3,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_5-26-2021_Set5_9,621,5,1,lce621s51,5/26/21,May,2021,longmire,complete,tray 3,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_5-26-2021_Set5_9,621,5,1,lce621s51,5/26/21,May,2021,longmire,complete,tray 3,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_5-26-2021_Set5_10,621,5,2,lce621s52,5/26/21,May,2021,longmire,complete,tray 3,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_5-26-2021_Set5_10,621,5,2,lce621s52,5/26/21,May,2021,longmire,complete,tray 3,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_5-26-2021_Set5_11,621,5,3,lce621s53,5/26/21,May,2021,longmire,complete,tray 3,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_5-26-2021_Set5_11,621,5,3,lce621s53,5/26/21,May,2021,longmire,complete,tray 3,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_5-26-2021_Set5_12,621,5,4,lce621s54,5/26/21,May,2021,longmire,complete,tray 3,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_5-26-2021_Set5_12,621,5,4,lce621s54,5/26/21,May,2021,longmire,complete,tray 3,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_6-27-2021_Set1_1,721,1,1,lce721s11,6/27/21,June,2021,longmire,complete,tray 4,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_6-27-2021_Set1_1,721,1,1,lce721s11,6/27/21,June,2021,longmire,complete,tray 4,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_6-27-2021_Set1_2,721,1,2,lce721s12,6/27/21,June,2021,longmire,complete,tray 4,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_6-27-2021_Set1_2,721,1,2,lce721s12,6/27/21,June,2021,longmire,complete,tray 4,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_6-27-2021_Set1_3,721,1,3,lce721s13,6/27/21,June,2021,longmire,complete,tray 4,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_6-27-2021_Set1_3,721,1,3,lce721s13,6/27/21,June,2021,longmire,complete,tray 4,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_6-27-2021_Set1_4,721,1,4,lce721s14,6/27/21,June,2021,longmire,complete,tray 4,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_6-27-2021_Set1_4,721,1,4,lce721s14,6/27/21,June,2021,longmire,complete,tray 4,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_6-27-2021_Set1_NC,721,1,NC,lce721s1NC,6/27/21,June,2021,longmire,complete,tray 4,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_6-27-2021_Set1_NC,721,1,NC,lce721s1NC,6/27/21,June,2021,longmire,complete,tray 4,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_6-27-2021_Set3_5,721,3,1,lce721s31,6/27/21,June,2021,longmire,complete,tray 4,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_6-27-2021_Set3_5,721,3,1,lce721s31,6/27/21,June,2021,longmire,complete,tray 4,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_6-27-2021_Set3_6,721,3,2,lce721s32,6/27/21,June,2021,longmire,complete,tray 4,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_6-27-2021_Set3_6,721,3,2,lce721s32,6/27/21,June,2021,longmire,complete,tray 4,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_6-27-2021_Set3_7,721,3,3,lce721s33,6/27/21,June,2021,longmire,complete,tray 4,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_6-27-2021_Set3_7,721,3,3,lce721s33,6/27/21,June,2021,longmire,complete,tray 4,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_6-27-2021_Set3_8,721,3,4,lce721s34,6/27/21,June,2021,longmire,complete,tray 4,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_6-27-2021_Set3_8,721,3,4,lce721s34,6/27/21,June,2021,longmire,complete,tray 4,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_6-27-2021_Set5_9,721,5,1,lce721s51,6/27/21,June,2021,longmire,complete,tray 4,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_6-27-2021_Set5_9,721,5,1,lce721s51,6/27/21,June,2021,longmire,complete,tray 4,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_6-27-2021_Set5_10,721,5,2,lce721s52,6/27/21,June,2021,longmire,complete,tray 4,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_6-27-2021_Set5_10,721,5,2,lce721s52,6/27/21,June,2021,longmire,complete,tray 4,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_6-27-2021_Set5_11,721,5,3,lce721s53,6/27/21,June,2021,longmire,complete,tray 4,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_6-27-2021_Set5_11,721,5,3,lce721s53,6/27/21,June,2021,longmire,complete,tray 4,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_6-27-2021_Set5_12,721,5,4,lce721s54,6/27/21,June,2021,longmire,complete,tray 4,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_6-27-2021_Set5_12,721,5,4,lce721s54,6/27/21,June,2021,longmire,complete,tray 4,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_7-25-2021_Set1_1,821,1,1,lce821s11,7/25/21,July,2021,longmire,complete,bag 3,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_7-25-2021_Set1_2,821,1,2,lce821s12,7/25/21,July,2021,longmire,complete,bag 3,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_7-25-2021_Set1_3,821,1,3,lce821s13,7/25/21,July,2021,longmire,complete,bag 3,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_7-25-2021_Set1_4,821,1,4,lce821s14,7/25/21,July,2021,longmire,complete,bag 3,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_7-25-2021_Set1_NC,821,1,NC,lce821s1NC,7/25/21,July,2021,longmire,complete,bag 3,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_7-25-2021_Set3_5,821,3,1,lce821s31,7/25/21,July,2021,longmire,complete,bag 3,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_7-25-2021_Set3_6,821,3,2,lce821s32,7/25/21,July,2021,longmire,complete,bag 3,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_7-25-2021_Set3_7,821,3,3,lce821s33,7/25/21,July,2021,longmire,complete,bag 3,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_7-25-2021_Set3_8,821,3,4,lce821s34,7/25/21,July,2021,longmire,complete,bag 3,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_7-25-2021_Set5_9,821,5,1,lce821s51,7/25/21,July,2021,longmire,complete,bag 3,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_7-25-2021_Set5_10,821,5,2,lce821s52,7/25/21,July,2021,longmire,complete,bag 3,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_7-25-2021_Set5_11,821,5,3,lce821s53,7/25/21,July,2021,longmire,complete,bag 3,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_7-25-2021_Set5_12,821,5,4,lce821s54,7/25/21,July,2021,longmire,complete,bag 3,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_8-21-2021_Set1_1,921,1,1,lce921s11,8/21/21,August,2021,longmire,complete,tray 6,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_8-21-2021_Set1_1,921,1,1,lce921s11,8/21/21,August,2021,longmire,complete,tray 6,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_8-21-2021_Set1_2,921,1,2,lce921s12,8/21/21,August,2021,longmire,complete,tray 6,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_8-21-2021_Set1_2,921,1,2,lce921s12,8/21/21,August,2021,longmire,complete,tray 6,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_8-21-2021_Set1_3,921,1,3,lce921s13,8/21/21,August,2021,longmire,complete,tray 6,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_8-21-2021_Set1_3,921,1,3,lce921s13,8/21/21,August,2021,longmire,complete,tray 6,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_8-21-2021_Set1_4,921,1,4,lce921s14,8/21/21,August,2021,longmire,complete,tray 6,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_8-21-2021_Set1_4,921,1,4,lce921s14,8/21/21,August,2021,longmire,complete,tray 6,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_8-21-2021_Set1_NC,921,1,NC,lce921s1NC,8/21/21,August,2021,longmire,complete,tray 6,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_8-21-2021_Set1_NC,921,1,NC,lce921s1NC,8/21/21,August,2021,longmire,complete,tray 6,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_8-21-2021_Set3_5,921,3,1,lce921s31,8/21/21,August,2021,longmire,complete,tray 6,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_8-21-2021_Set3_5,921,3,1,lce921s31,8/21/21,August,2021,longmire,complete,tray 6,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_8-21-2021_Set3_6,921,3,2,lce921s32,8/21/21,August,2021,longmire,complete,tray 6,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_8-21-2021_Set3_6,921,3,2,lce921s32,8/21/21,August,2021,longmire,complete,tray 6,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_8-21-2021_Set3_7,921,3,3,lce921s33,8/21/21,August,2021,longmire,complete,tray 6,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_8-21-2021_Set3_7,921,3,3,lce921s33,8/21/21,August,2021,longmire,complete,tray 6,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_8-21-2021_Set3_8,921,3,4,lce921s34,8/21/21,August,2021,longmire,complete,tray 6,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_8-21-2021_Set3_8,921,3,4,lce921s34,8/21/21,August,2021,longmire,complete,tray 6,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_8-21-2021_Set5_9,921,5,1,lce921s51,8/21/21,August,2021,longmire,complete,tray 6,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_8-21-2021_Set5_9,921,5,1,lce921s51,8/21/21,August,2021,longmire,complete,tray 6,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_8-21-2021_Set5_10,921,5,2,lce921s52,8/21/21,August,2021,longmire,complete,tray 6,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_8-21-2021_Set5_10,921,5,2,lce921s52,8/21/21,August,2021,longmire,complete,tray 6,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_8-21-2021_Set5_11,921,5,3,lce921s53,8/21/21,August,2021,longmire,complete,tray 6,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_8-21-2021_Set5_11,921,5,3,lce921s53,8/21/21,August,2021,longmire,complete,tray 6,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_8-21-2021_Set5_12,921,5,4,lce921s54,8/21/21,August,2021,longmire,complete,tray 6,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_8-21-2021_Set5_12,921,5,4,lce921s54,8/21/21,August,2021,longmire,complete,tray 6,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_4-17-2022_Set1_1,422,1,1,lce422s11,4/17/22,April,2022,ethanol ,complete,eagle box,L20230529,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_4-17-2022_Set1_2,422,1,2,lce422s12,4/17/22,April,2022,ethanol ,complete,eagle box,L20230529,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_4-17-2022_Set1_3,422,1,3,lce422s13,4/17/22,April,2022,ethanol ,complete,eagle box,L20230529,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_4-17-2022_Set1_4,422,1,4,lce422s14,4/17/22,April,2022,ethanol ,complete,eagle box,L20230529,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_4-17-2022_Set1_NC,422,1,NC,lce422s1NC,4/17/22,April,2022,ethanol ,complete,eagle box,L20230529,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_4-21-2022_Set3_5,422,3,1,lce422s31,4/21/22,April,2022,ethanol ,complete,eagle box,L20230529,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_4-21-2022_Set3_6,422,3,2,lce422s32,4/21/22,April,2022,ethanol ,complete,eagle box,L20230529,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_4-21-2022_Set3_7,422,3,3,lce422s33,4/21/22,April,2022,ethanol ,complete,eagle box,L20230529,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_4-21-2022_Set3_8,422,3,4,lce422s34,4/21/22,April,2022,ethanol ,complete,eagle box,L20230529,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_4-21-2022_Set5_9,422,5,1,lce422s51,4/21/22,April,2022,ethanol ,complete,eagle box,L20230529,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_4-21-2022_Set5_10,422,5,2,lce422s52,4/21/22,April,2022,ethanol ,complete,eagle box,L20230529,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_4-21-2022_Set5_11,422,5,3,lce422s53,4/21/22,April,2022,ethanol ,complete,eagle box,L20230529,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_4-21-2022_Set5_12,422,5,4,lce422s54,4/21/22,April,2022,ethanol ,complete,eagle box,L20230529,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_7-15-2022_Set1_1,722,1,1,lce722s11,7/15/22,July,2022,ethanol ,complete,eagle box,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_7-15-2022_Set1_2,722,1,2,lce722s12,7/15/22,July,2022,ethanol ,complete,eagle box,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_7-15-2022_Set1_3,722,1,3,lce722s13,7/15/22,July,2022,ethanol ,complete,eagle box,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_7-15-2022_Set1_4,722,1,4,lce722s14,7/15/22,July,2022,ethanol ,complete,eagle box,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_7-15-2022_Set1_NC,722,1,NC,lce722s1NC,7/15/22,July,2022,ethanol ,complete,eagle box,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_7-15-2022_Set3_5,722,3,1,lce722s31,7/15/22,July,2022,ethanol ,complete,eagle box,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_7-15-2022_Set3_6,722,3,2,lce722s32,7/15/22,July,2022,ethanol ,complete,eagle box,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_7-15-2022_Set3_7,722,3,3,lce722s33,7/15/22,July,2022,ethanol ,complete,eagle box,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_7-15-2022_Set3_8,722,3,4,lce722s34,7/15/22,July,2022,ethanol ,complete,eagle box,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_7-15-2022_Set5_9,722,5,1,lce722s51,7/15/22,July,2022,ethanol ,complete,eagle box,,NA,NA,NA,
Lynn Canal,lc,jneri,eagle,e,ER_7-15-2022_Set5_10,722,5,2,lce722s52,7/15/22,July,2022,ethanol ,complete,eagle box,,NA,NA,NA,
